client_id,target
test_Client_10070,0.012656049755805717
test_Client_10071,0.0021257858639058117
test_Client_10072,0.002442397829680083
test_Client_10073,0.020954208914252734
test_Client_10074,0.026263089898467817
test_Client_10075,0.23015571314217587
test_Client_10076,0.09048484017997027
test_Client_10077,0.017934921923890422
test_Client_10078,0.005798008973083871
test_Client_10079,0.0016215948194255943
test_Client_1008,0.25806143256833874
test_Client_10080,0.06709569147343095
test_Client_10081,0.007265056221866914
test_Client_10082,0.02822904225654165
test_Client_10083,0.045883268570454924
test_Client_10084,0.05187200296872994
test_Client_10085,0.0019588083706860416
test_Client_10086,0.07871096102388998
test_Client_10087,0.03251955671691641
test_Client_10088,0.021506554013404556
test_Client_10089,0.08995753282535142
test_Client_1009,0.01955608965253174
test_Client_10090,0.060341677211137125
test_Client_10091,0.02750537536070463
test_Client_10092,0.03476374226327642
test_Client_10093,0.001696492225776143
test_Client_10094,0.0203940885564877
test_Client_10095,0.08595573797822861
test_Client_10096,0.3689037335012439
test_Client_10097,0.004209419308134042
test_Client_10098,0.10001567442849649
test_Client_10099,0.003623475643369503
test_Client_101,0.0539162499293354
test_Client_1010,0.09671994762072196
test_Client_10100,0.0044777521098392946
test_Client_10101,0.04491337417493883
test_Client_10102,0.036391827618621385
test_Client_10103,0.06235018615792888
test_Client_10104,0.0016872891306143859
test_Client_10105,0.044244126226368655
test_Client_10106,0.08618888520693843
test_Client_10107,0.009063619377139972
test_Client_10108,0.0017931572823344395
test_Client_10109,0.048604512948653096
test_Client_1011,0.07398407818449504
test_Client_10110,0.001763537201259444
test_Client_10111,0.0028785580875428686
test_Client_10112,0.01750188838969651
test_Client_10113,0.027732086379833203
test_Client_10114,0.13582787868920426
test_Client_10115,0.07320400753864927
test_Client_10116,0.02279441765103598
test_Client_10117,0.2418418379329208
test_Client_10118,0.004724012530276146
test_Client_10119,0.02678177021314169
test_Client_1012,0.03534495214654136
test_Client_10120,0.059739029333146655
test_Client_10121,0.076162524235089
test_Client_10122,0.0414509605863447
test_Client_10123,0.03755426114870179
test_Client_10124,0.1434208257967447
test_Client_10125,0.020693014398782107
test_Client_10126,0.004096925520395739
test_Client_10127,0.08823001720279264
test_Client_10128,0.007083409669223615
test_Client_10129,0.43173039387706036
test_Client_1013,0.030544909513120576
test_Client_10130,0.0020300808081373865
test_Client_10131,0.005373291232991996
test_Client_10132,0.2053825846604688
test_Client_10133,0.00655907478485403
test_Client_10134,0.0019773350400424843
test_Client_10135,0.09202563709937225
test_Client_10136,0.01974262529179067
test_Client_10137,0.3070738664516742
test_Client_10138,0.06466435649507687
test_Client_10139,0.07475678891802302
test_Client_1014,0.01825475237437141
test_Client_10140,0.06374531561119721
test_Client_10141,0.11474412072722932
test_Client_10142,0.11716140486632147
test_Client_10143,0.09649134824311449
test_Client_10144,0.023767589751888224
test_Client_10145,0.03843998820679175
test_Client_10146,0.01497415048512694
test_Client_10147,0.013632587055126443
test_Client_10148,0.04826370122787269
test_Client_10149,0.05917027640823217
test_Client_1015,0.0036602048795701335
test_Client_10150,0.0071445368693482895
test_Client_10151,0.00567369894369755
test_Client_10152,0.026731821331939704
test_Client_10153,0.02316596944069128
test_Client_10154,0.03987203599187272
test_Client_10155,0.012204894253676699
test_Client_10156,0.021346210201416423
test_Client_10157,0.046516074410016706
test_Client_10158,0.05983920366028017
test_Client_10159,0.026058284608205674
test_Client_1016,0.11802846880399613
test_Client_10160,0.003526900181041302
test_Client_10161,0.043222260600192366
test_Client_10162,0.05353822615130235
test_Client_10163,0.14078186663820058
test_Client_10164,0.06006073676407422
test_Client_10165,0.0397586871615358
test_Client_10166,0.00204578285579529
test_Client_10167,0.11023972822565557
test_Client_10168,0.001516183274474603
test_Client_10169,0.011139189977697686
test_Client_1017,0.0017329049758049615
test_Client_10170,0.023529265864945755
test_Client_10171,0.0061349773749454556
test_Client_10172,0.06415206343802012
test_Client_10173,0.11796848708022793
test_Client_10174,0.15759204689715337
test_Client_10175,0.17912903886803755
test_Client_10176,0.04860322525916796
test_Client_10177,0.06189874758761621
test_Client_10178,0.06981621806166607
test_Client_10179,0.04288757136451324
test_Client_1018,0.07204451661801381
test_Client_10180,0.2435958272368978
test_Client_10181,0.06973528124482697
test_Client_10182,0.008797519604698026
test_Client_10183,0.0035010131444278827
test_Client_10184,0.005055754078773638
test_Client_10185,0.004492631126829363
test_Client_10186,0.0683601484128733
test_Client_10187,0.08689779839734486
test_Client_10188,0.025680880901316976
test_Client_10189,0.0326535419531619
test_Client_1019,0.26349216924286795
test_Client_10190,0.06774434625530815
test_Client_10191,0.02986722705006613
test_Client_10192,0.06388946522563525
test_Client_10193,0.025186433213251324
test_Client_10194,0.0040329612023008
test_Client_10195,0.07616615344509794
test_Client_10196,0.10079887926571296
test_Client_10197,0.5636648165024565
test_Client_10198,0.11064304259146614
test_Client_10199,0.09894651824233935
test_Client_102,0.015756877750075816
test_Client_1020,0.04933683028870069
test_Client_10200,0.024714656201853608
test_Client_10201,0.09057104183939778
test_Client_10202,0.048802769291110736
test_Client_10203,0.07824390041051214
test_Client_10204,0.006375369395508807
test_Client_10205,0.07141521461234517
test_Client_10206,0.030877263519313757
test_Client_10207,0.005474647143539892
test_Client_10208,0.008787669565493737
test_Client_10209,0.06587210502466413
test_Client_1021,0.03701168328074762
test_Client_10210,0.05619964535870925
test_Client_10211,0.2759287689609686
test_Client_10212,0.04831987915626933
test_Client_10213,0.06143606078951128
test_Client_10214,0.11784085978202818
test_Client_10215,0.03877125096697827
test_Client_10216,0.005866217379409414
test_Client_10217,0.09060625013315546
test_Client_10218,0.0039029300617590907
test_Client_10219,0.05681707903760593
test_Client_1022,0.28176065555772534
test_Client_10220,0.17797179034041574
test_Client_10221,0.04857811560844456
test_Client_10222,0.008208856458267773
test_Client_10223,0.006815103460850855
test_Client_10224,0.07191988659294797
test_Client_10225,0.038108265830781064
test_Client_10226,0.04834474361482168
test_Client_10227,0.13292299057387502
test_Client_10228,0.21688885825492363
test_Client_10229,0.030376270317486836
test_Client_1023,0.2186914553704767
test_Client_10230,0.032501051615463405
test_Client_10231,0.031404763793625126
test_Client_10232,0.07907477493056055
test_Client_10233,0.012202648202298936
test_Client_10234,0.012131089753847534
test_Client_10235,0.04395407381986078
test_Client_10236,0.09431705597208564
test_Client_10237,0.0571178430465657
test_Client_10238,0.056741011232347746
test_Client_10239,0.0015047102185613767
test_Client_1024,0.03290378571739883
test_Client_10240,0.04169902979066368
test_Client_10241,0.02407838903228183
test_Client_10242,0.03625402362830843
test_Client_10243,0.03604152426276249
test_Client_10244,0.03184043150663073
test_Client_10245,0.024644509639957634
test_Client_10246,0.028994742752962977
test_Client_10247,0.0022400226985967503
test_Client_10248,0.04977906682446942
test_Client_10249,0.028780727217467335
test_Client_1025,0.10452592352991268
test_Client_10250,0.0459180442350019
test_Client_10251,0.04649286411654476
test_Client_10252,0.0063582941635352
test_Client_10253,0.015388906074251247
test_Client_10254,0.04646961096256105
test_Client_10255,0.03337205600786113
test_Client_10256,0.056310158131965826
test_Client_10257,0.024462421750586178
test_Client_10258,0.00731930042745306
test_Client_10259,0.01175587400850486
test_Client_1026,0.07109889026057212
test_Client_10260,0.09120621430234152
test_Client_10261,0.16370793853397497
test_Client_10262,0.0016824051442569416
test_Client_10263,0.4169768870964428
test_Client_10264,0.08629404150950151
test_Client_10265,0.0388911397043985
test_Client_10266,0.04461799214251467
test_Client_10267,0.03591484429952676
test_Client_10268,0.00441032180216046
test_Client_10269,0.005777269379876355
test_Client_1027,0.017931661209540047
test_Client_10270,0.05519125858021251
test_Client_10271,0.0810563339663877
test_Client_10272,0.009009816110486884
test_Client_10273,0.11260875689703768
test_Client_10274,0.008955338061135734
test_Client_10275,0.024702924210059117
test_Client_10276,0.02546014746358377
test_Client_10277,0.10240406284152534
test_Client_10278,0.030784906733219226
test_Client_10279,0.06989129330521905
test_Client_1028,0.037018940071028225
test_Client_10280,0.04778472696320361
test_Client_10281,0.003835506466134133
test_Client_10282,0.1321311492989569
test_Client_10283,0.10913840662642274
test_Client_10284,0.02889586364323426
test_Client_10285,0.1874705112791608
test_Client_10286,0.036143270412454416
test_Client_10287,0.02603089495876698
test_Client_10288,0.07666634531497984
test_Client_10289,0.0029387202880307934
test_Client_1029,0.0015446939730469678
test_Client_10290,0.03937499283044291
test_Client_10291,0.03666657543973416
test_Client_10292,0.043935299224384244
test_Client_10293,0.06115717128122724
test_Client_10294,0.02215864038199445
test_Client_10295,0.001638160487478889
test_Client_10296,0.049377502982184004
test_Client_10297,0.06315576110136316
test_Client_10298,0.050148120112473035
test_Client_10299,0.0018955955663647523
test_Client_103,0.002898687539866325
test_Client_1030,0.019059701908483447
test_Client_10300,0.04566137688756026
test_Client_10301,0.002215540374194836
test_Client_10302,0.1079784026321722
test_Client_10303,0.06593868751247858
test_Client_10304,0.07971783220912183
test_Client_10305,0.10296316703218249
test_Client_10306,0.018527829309504702
test_Client_10307,0.0647849249418229
test_Client_10308,0.04024778361423038
test_Client_10309,0.006564963668724689
test_Client_1031,0.016147944523161654
test_Client_10310,0.06689176684428605
test_Client_10311,0.057895188417326104
test_Client_10312,0.053733858883741326
test_Client_10313,0.0016607974048629993
test_Client_10314,0.003182284173231928
test_Client_10315,0.04803916162499884
test_Client_10316,0.03978303286137632
test_Client_10317,0.005676338912308646
test_Client_10318,0.03256203817953964
test_Client_10319,0.007604298426024142
test_Client_1032,0.039774751211769495
test_Client_10320,0.08906297144610195
test_Client_10321,0.07808262981784345
test_Client_10322,0.06514866430349464
test_Client_10323,0.08799251522735714
test_Client_10324,0.03334622280249957
test_Client_10325,0.050198827334054154
test_Client_10326,0.0038836900988870686
test_Client_10327,0.040970542945431364
test_Client_10328,0.06332667903630887
test_Client_10329,0.04986909905529431
test_Client_1033,0.015121275075549456
test_Client_10330,0.003959817727238207
test_Client_10331,0.0037850981848135895
test_Client_10332,0.008376525706972527
test_Client_10333,0.1631267900071192
test_Client_10334,0.025166986327864356
test_Client_10335,0.04653120307938631
test_Client_10336,0.08679002591442324
test_Client_10337,0.14158409449846404
test_Client_10338,0.11124071504328348
test_Client_10339,0.029209012898917187
test_Client_1034,0.030688548941312833
test_Client_10340,0.0900254939567844
test_Client_10341,0.05451673029332197
test_Client_10342,0.08498283779895252
test_Client_10343,0.05591584852528344
test_Client_10344,0.04203761962467044
test_Client_10345,0.028967980745105915
test_Client_10346,0.11683612049508288
test_Client_10347,0.055139828295967655
test_Client_10348,0.16772577245486003
test_Client_10349,0.05791368229325572
test_Client_1035,0.048078573984737846
test_Client_10350,0.039219004321135974
test_Client_10351,0.012782351329128055
test_Client_10352,0.02904893286349794
test_Client_10353,0.05344050828695275
test_Client_10354,0.16005422495549643
test_Client_10355,0.05969872850443207
test_Client_10356,0.028031351888967337
test_Client_10357,0.01042876692727058
test_Client_10358,0.19804180042469405
test_Client_10359,0.04277977417066819
test_Client_1036,0.026025645638509187
test_Client_10360,0.004565124385771737
test_Client_10361,0.0024176938845500732
test_Client_10362,0.027457916375575504
test_Client_10363,0.03682181696549263
test_Client_10364,0.031210210307759202
test_Client_10365,0.03151231119308175
test_Client_10366,0.08475120723680984
test_Client_10367,0.07644357242660023
test_Client_10368,0.0702767033070721
test_Client_10369,0.08923139127842535
test_Client_1037,0.0460407714889881
test_Client_10370,0.0031963855789286185
test_Client_10371,0.0027949581786652056
test_Client_10372,0.1364950706474965
test_Client_10373,0.1070811748761565
test_Client_10374,0.049650365636974426
test_Client_10375,0.0020289024750845667
test_Client_10376,0.005612546646261339
test_Client_10377,0.027611088716669164
test_Client_10378,0.016980713747632832
test_Client_10379,0.01998723346611601
test_Client_1038,0.003340927634308289
test_Client_10380,0.1282873147804756
test_Client_10381,0.03359010681206287
test_Client_10382,0.002821076486561354
test_Client_10383,0.0946212704522879
test_Client_10384,0.036315560277880576
test_Client_10385,0.005672558620621262
test_Client_10386,0.09782689660354968
test_Client_10387,0.05457726327910008
test_Client_10388,0.03526524162567872
test_Client_10389,0.036582534756150614
test_Client_1039,0.005042785076787586
test_Client_10390,0.0030881380478292356
test_Client_10391,0.09140031393178413
test_Client_10392,0.0016648720877886318
test_Client_10393,0.0065174495416285404
test_Client_10394,0.09011014568403669
test_Client_10395,0.0014508876033177006
test_Client_10396,0.004263524426942618
test_Client_10397,0.014436418151539673
test_Client_10398,0.014627855567338638
test_Client_10399,0.03658735035613302
test_Client_104,0.07290771672925742
test_Client_1040,0.019146248847143395
test_Client_10400,0.05548474786419573
test_Client_10401,0.09681993080166476
test_Client_10402,0.004477423562782331
test_Client_10403,0.21397204829347186
test_Client_10404,0.0022549132575950337
test_Client_10405,0.01656706730836461
test_Client_10406,0.17376239228508344
test_Client_10407,0.07725649068167588
test_Client_10408,0.011133108533192106
test_Client_10409,0.06332447422553873
test_Client_1041,0.08908185582462405
test_Client_10410,0.0015454432660519353
test_Client_10411,0.05890474406410571
test_Client_10412,0.08337349593240834
test_Client_10413,0.004846907692607179
test_Client_10414,0.0056802879584965955
test_Client_10415,0.005274685384724136
test_Client_10416,0.06974073901360107
test_Client_10417,0.013174668018254418
test_Client_10418,0.010098576547480802
test_Client_10419,0.06287615188582577
test_Client_1042,0.017272982281350307
test_Client_10420,0.09154649617811825
test_Client_10421,0.02660540118490436
test_Client_10422,0.19620334152700356
test_Client_10423,0.02938475261063906
test_Client_10424,0.08464997663230794
test_Client_10425,0.004750564532084503
test_Client_10426,0.02488387815777269
test_Client_10427,0.03914819569837765
test_Client_10428,0.011207176932713402
test_Client_10429,0.14530805071970526
test_Client_1043,0.03506964426440801
test_Client_10430,0.052736385618590974
test_Client_10431,0.02173190088304732
test_Client_10432,0.21334403399530927
test_Client_10433,0.03655634943754655
test_Client_10434,0.14393799544392752
test_Client_10435,0.03988327015207105
test_Client_10436,0.06314531450350389
test_Client_10437,0.09482169379110547
test_Client_10438,0.05967577302623257
test_Client_10439,0.09015725654340508
test_Client_1044,0.04975393610646719
test_Client_10440,0.009300537493268073
test_Client_10441,0.0572681685988216
test_Client_10442,0.11411467096350661
test_Client_10443,0.05978179957861353
test_Client_10444,0.11339666268141033
test_Client_10445,0.08651322481517396
test_Client_10446,0.037507178195563096
test_Client_10447,0.05608932003599247
test_Client_10448,0.04445669880919812
test_Client_10449,0.023978623031777713
test_Client_1045,0.13270354201011028
test_Client_10450,0.002452661092536458
test_Client_10451,0.010383273652388423
test_Client_10452,0.04190240301073508
test_Client_10453,0.0424539170651522
test_Client_10454,0.0483272701454782
test_Client_10455,0.009594693526772207
test_Client_10456,0.0378677992098925
test_Client_10457,0.012825263691395064
test_Client_10458,0.0716027921420603
test_Client_10459,0.045459260983860786
test_Client_1046,0.06942542041502402
test_Client_10460,0.04953888588598567
test_Client_10461,0.05749434195676423
test_Client_10462,0.009033310164420365
test_Client_10463,0.062428330491944614
test_Client_10464,0.003337322749351495
test_Client_10465,0.004500392566529488
test_Client_10466,0.05011496472811676
test_Client_10467,0.016668842996840166
test_Client_10468,0.04725136237912998
test_Client_10469,0.09759564189906912
test_Client_1047,0.09893058230821902
test_Client_10470,0.008728291103769268
test_Client_10471,0.06731150377894576
test_Client_10472,0.0020487116092238666
test_Client_10473,0.039423054518410626
test_Client_10474,0.28391892909463323
test_Client_10475,0.06445372436293481
test_Client_10476,0.04705170171040303
test_Client_10477,0.02753024429288241
test_Client_10478,0.0020459610131124744
test_Client_10479,0.04871583626198467
test_Client_1048,0.03520253928919881
test_Client_10480,0.006048898420850552
test_Client_10481,0.11395797913626107
test_Client_10482,0.04383534679721812
test_Client_10483,0.003701222924192618
test_Client_10484,0.08833882916013355
test_Client_10485,0.032725412996172445
test_Client_10486,0.027452663687893952
test_Client_10487,0.09814694916167406
test_Client_10488,0.078556236873107
test_Client_10489,0.004600672460974677
test_Client_1049,0.04421455233600615
test_Client_10490,0.0042049529035970935
test_Client_10491,0.03165474466877377
test_Client_10492,0.0018468259944118802
test_Client_10493,0.05025135542188417
test_Client_10494,0.04215440499744689
test_Client_10495,0.006195285418444787
test_Client_10496,0.05867832792147617
test_Client_10497,0.004800689519304844
test_Client_10498,0.04891925382592714
test_Client_10499,0.02986969423547877
test_Client_105,0.060709180104046453
test_Client_1050,0.10349150212911037
test_Client_10500,0.04891924283118812
test_Client_10501,0.08486520264448343
test_Client_10502,0.008647137369008651
test_Client_10503,0.008430614862598221
test_Client_10504,0.01479648543233554
test_Client_10505,0.014660986716796848
test_Client_10506,0.06601316236304296
test_Client_10507,0.022157117896425237
test_Client_10508,0.037918218037641685
test_Client_10509,0.03067130310172882
test_Client_1051,0.015643967966382386
test_Client_10510,0.0896990157199437
test_Client_10511,0.09879087110430855
test_Client_10512,0.062119189794387096
test_Client_10513,0.24298421171259194
test_Client_10514,0.010662765481208938
test_Client_10515,0.01923849656079562
test_Client_10516,0.0015477434303258766
test_Client_10517,0.008417301514686757
test_Client_10518,0.007695123369688436
test_Client_10519,0.01438288306686234
test_Client_1052,0.002347523700168585
test_Client_10520,0.04509628124469141
test_Client_10521,0.02352624583160893
test_Client_10522,0.15808035413062968
test_Client_10523,0.03998192357651595
test_Client_10524,0.027026711020388994
test_Client_10525,0.1348419949813841
test_Client_10526,0.050137707742877624
test_Client_10527,0.0018680453617524538
test_Client_10528,0.05239687568973176
test_Client_10529,0.04018588767107408
test_Client_1053,0.004761461580998824
test_Client_10530,0.040429618829527766
test_Client_10531,0.07632527806432433
test_Client_10532,0.03512658262476878
test_Client_10533,0.00244097569135387
test_Client_10534,0.0203374950218056
test_Client_10535,0.07656328616146471
test_Client_10536,0.0015607675516971728
test_Client_10537,0.04695495913994145
test_Client_10538,0.08987288066465257
test_Client_10539,0.013411271425321936
test_Client_1054,0.08130308111079955
test_Client_10540,0.13560618735623495
test_Client_10541,0.020288789607523436
test_Client_10542,0.12803970199441966
test_Client_10543,0.01722662445855284
test_Client_10544,0.010780392572980059
test_Client_10545,0.010306966855009836
test_Client_10546,0.02637915154662749
test_Client_10547,0.08323031164580222
test_Client_10548,0.016145156034306624
test_Client_10549,0.05250573871420382
test_Client_1055,0.006194713134436429
test_Client_10550,0.034057394884132106
test_Client_10551,0.004367482266697448
test_Client_10552,0.01477208332126373
test_Client_10553,0.03393069868776831
test_Client_10554,0.012169158717282375
test_Client_10555,0.08851551329370524
test_Client_10556,0.01197454947960668
test_Client_10557,0.026990037291749574
test_Client_10558,0.19571268382371892
test_Client_10559,0.05650182824685144
test_Client_1056,0.007358099199896105
test_Client_10560,0.07709302933912654
test_Client_10561,0.017250043056429805
test_Client_10562,0.0068876631944867674
test_Client_10563,0.06247940648890565
test_Client_10564,0.029575929787997907
test_Client_10565,0.025636605423146403
test_Client_10566,0.04795829502211627
test_Client_10567,0.06107528961949761
test_Client_10568,0.0026493228430300602
test_Client_10569,0.05932853625275704
test_Client_1057,0.09066089792416623
test_Client_10570,0.05855945242292922
test_Client_10571,0.03977026851836327
test_Client_10572,0.06359992426087195
test_Client_10573,0.005095041838223443
test_Client_10574,0.0043895150535829385
test_Client_10575,0.08135442885147906
test_Client_10576,0.14430564273032315
test_Client_10577,0.08138317348749473
test_Client_10578,0.048262693473415566
test_Client_10579,0.04042855291052847
test_Client_1058,0.001954184247326252
test_Client_10580,0.03970222873676974
test_Client_10581,0.022376500112451868
test_Client_10582,0.07260400053744123
test_Client_10583,0.013345680003831118
test_Client_10584,0.0070669144811565925
test_Client_10585,0.058828526420266605
test_Client_10586,0.055977891337413044
test_Client_10587,0.05502180583913341
test_Client_10588,0.06946289329158199
test_Client_10589,0.040717291509233165
test_Client_1059,0.0020115264922803367
test_Client_10590,0.057132701804315233
test_Client_10591,0.03079148091131137
test_Client_10592,0.023307858598088406
test_Client_10593,0.04638201525972963
test_Client_10594,0.10227712037327838
test_Client_10595,0.10416977527589595
test_Client_10596,0.029761534374602584
test_Client_10597,0.007809359763129025
test_Client_10598,0.05712910806702183
test_Client_10599,0.0040222543972484965
test_Client_106,0.008543968132157262
test_Client_1060,0.008972621793626248
test_Client_10600,0.005614108451556175
test_Client_10601,0.00769391263299727
test_Client_10602,0.0015609459099974997
test_Client_10603,0.15398397743528594
test_Client_10604,0.057337976316673686
test_Client_10605,0.028577147448771767
test_Client_10606,0.003368611471652937
test_Client_10607,0.01660449416931025
test_Client_10608,0.017865419471331148
test_Client_10609,0.004490135327563605
test_Client_1061,0.019406372860853782
test_Client_10610,0.010606330129605119
test_Client_10611,0.4813332398267415
test_Client_10612,0.05218157017589955
test_Client_10613,0.03627265054992447
test_Client_10614,0.014822882743262222
test_Client_10615,0.12551123001717698
test_Client_10616,0.006621427653753511
test_Client_10617,0.07387295387157701
test_Client_10618,0.002885459017521225
test_Client_10619,0.07586975328483957
test_Client_1062,0.06255191433607807
test_Client_10620,0.08075067696098424
test_Client_10621,0.00508381474310816
test_Client_10622,0.03138598954244446
test_Client_10623,0.039115893382325365
test_Client_10624,0.01056160533105965
test_Client_10625,0.006712496131806247
test_Client_10626,0.06070194132234132
test_Client_10627,0.0019386783237540291
test_Client_10628,0.03221612814264198
test_Client_10629,0.04733430033288923
test_Client_1063,0.002348863460296291
test_Client_10630,0.2227183455538002
test_Client_10631,0.08149071361052189
test_Client_10632,0.03367990363812348
test_Client_10633,0.05102726186429511
test_Client_10634,0.04619195272383297
test_Client_10635,0.0017004452761309927
test_Client_10636,0.1292874812440524
test_Client_10637,0.04417371551312952
test_Client_10638,0.011856257982974062
test_Client_10639,0.044015520554535136
test_Client_1064,0.03605170932541561
test_Client_10640,0.02028542561744964
test_Client_10641,0.00881230835878477
test_Client_10642,0.001589765869853752
test_Client_10643,0.08021494455526887
test_Client_10644,0.00337037053945584
test_Client_10645,0.04016832915139265
test_Client_10646,0.02100827570702853
test_Client_10647,0.010866421262411495
test_Client_10648,0.06396865417405319
test_Client_10649,0.13927064958625013
test_Client_1065,0.13352564924587945
test_Client_10650,0.15160212356893724
test_Client_10651,0.035200309868516785
test_Client_10652,0.051812361588018496
test_Client_10653,0.08075877336355612
test_Client_10654,0.029913647641524772
test_Client_10655,0.07417929141197759
test_Client_10656,0.001570658969677773
test_Client_10657,0.031511782761588024
test_Client_10658,0.004187274951207093
test_Client_10659,0.04780979943558729
test_Client_1066,0.003536000111604826
test_Client_10660,0.05888814048447487
test_Client_10661,0.09403932071864472
test_Client_10662,0.06226954137107858
test_Client_10663,0.18153159568971095
test_Client_10664,0.03037087824482072
test_Client_10665,0.05367914551011292
test_Client_10666,0.024162518688405136
test_Client_10667,0.0071408150892287095
test_Client_10668,0.015116090119709935
test_Client_10669,0.055444003124779484
test_Client_1067,0.06622569151383058
test_Client_10670,0.05401636027147986
test_Client_10671,0.1084641480825825
test_Client_10672,0.06280846474641047
test_Client_10673,0.07548797185985573
test_Client_10674,0.020677434033249398
test_Client_10675,0.006353652684957254
test_Client_10676,0.15287909258606364
test_Client_10677,0.03811111144868383
test_Client_10678,0.19494363620457283
test_Client_10679,0.002233942044836524
test_Client_1068,0.003003325651765533
test_Client_10680,0.01252472989082539
test_Client_10681,0.06957014994608353
test_Client_10682,0.042682502172451606
test_Client_10683,0.050591598409787705
test_Client_10684,0.033845364488647375
test_Client_10685,0.10466264105006617
test_Client_10686,0.029806970313763958
test_Client_10687,0.09421126826737439
test_Client_10688,0.0015019220743977006
test_Client_10689,0.07201916712707676
test_Client_1069,0.04474879891889056
test_Client_10690,0.11200535975211023
test_Client_10691,0.0784197463616279
test_Client_10692,0.011434058410218788
test_Client_10693,0.1363355752495176
test_Client_10694,0.16247214064361423
test_Client_10695,0.054396986935242364
test_Client_10696,0.0703855926652176
test_Client_10697,0.15094623753409478
test_Client_10698,0.003227238767112543
test_Client_10699,0.0039326808918006845
test_Client_107,0.031650806175173365
test_Client_1070,0.1397232761087229
test_Client_10700,0.20072606683024147
test_Client_10701,0.022396348626512994
test_Client_10702,0.015238187738045089
test_Client_10703,0.022320710980541086
test_Client_10704,0.13850035972091831
test_Client_10705,0.034965035680152176
test_Client_10706,0.0015290717573321207
test_Client_10707,0.014166935592942864
test_Client_10708,0.006772134208612016
test_Client_10709,0.16131025264057502
test_Client_1071,0.04549157267163664
test_Client_10710,0.017482218736211214
test_Client_10711,0.06794123956556737
test_Client_10712,0.01231955895446128
test_Client_10713,0.010694526660263668
test_Client_10714,0.05584246060474065
test_Client_10715,0.03420109547828361
test_Client_10716,0.030059862340873284
test_Client_10717,0.09801899073335639
test_Client_10718,0.15071539185798127
test_Client_10719,0.025068986852702202
test_Client_1072,0.027929106459055542
test_Client_10720,0.05015525174114116
test_Client_10721,0.08725469256469075
test_Client_10722,0.010140828423702222
test_Client_10723,0.039555163749250555
test_Client_10724,0.002071310758811504
test_Client_10725,0.06544147708404162
test_Client_10726,0.045352860795152564
test_Client_10727,0.056939299259832855
test_Client_10728,0.022012088639449923
test_Client_10729,0.0036805631993473767
test_Client_1073,0.0059003159440365275
test_Client_10730,0.07105478894810843
test_Client_10731,0.06924663641586597
test_Client_10732,0.0016545671656913057
test_Client_10733,0.08630548644623007
